run sh: `/home/mounir.ourekouch/.conda/envs/re_ssm/bin/python /home/mounir.ourekouch/.conda/envs/re_ssm/lib/python3.10/site-packages/swift/cli/sft.py --model Qwen/Qwen2.5-7B-Instruct --train_type lora --dataset re_data/1_PROMPT/TACRED/TACRED_data_train.json --val_dataset re_data/1_PROMPT/TACRED/TACRED_data_dev.json --torch_dtype bfloat16 --num_train_epochs 2 --per_device_train_batch_size 4 --per_device_eval_batch_size 4 --learning_rate 1e-4 --lora_rank 8 --lora_alpha 32 --target_modules all-linear --gradient_accumulation_steps 16 --eval_strategy steps --eval_steps 50 --save_steps 50 --save_total_limit 5 --logging_steps 5 --max_length 2048 --output_dir output --system You are an AI assistant specialized in identifying relationships between named entities in sentences. --warmup_ratio 0.05 --dataloader_num_workers 4 --model_author swift --model_name swift-robot`
Downloading Model from https://www.modelscope.cn to directory: /home/mounir.ourekouch/.cache/modelscope/hub/models/Qwen/Qwen2.5-7B-Instruct
Downloading Model from https://www.modelscope.cn to directory: /home/mounir.ourekouch/.cache/modelscope/hub/models/Qwen/Qwen2.5-7B-Instruct
{'loss': 12.57966042, 'grad_norm': 41.4846611, 'learning_rate': 9.3e-07, 'token_acc': 0.33333333, 'epoch': 0.0, 'global_step/max_steps': '1/2128', 'percentage': '0.05%', 'elapsed_time': '5s', 'remaining_time': '3h 17m 1s', 'memory(GiB)': 17.2, 'train_speed(iter/s)': 0.179922}
{'loss': 0.05963537, 'grad_norm': 0.23080182, 'learning_rate': 8.6e-06, 'token_acc': 0.97916667, 'epoch': 1.64, 'global_step/max_steps': '1745/2128', 'percentage': '82.00%', 'elapsed_time': '7h 12m 56s', 'remaining_time': '1h 35m 1s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067177}
{'loss': 0.07282132, 'grad_norm': 0.56556702, 'learning_rate': 8.39e-06, 'token_acc': 0.971875, 'epoch': 1.65, 'global_step/max_steps': '1750/2128', 'percentage': '82.24%', 'elapsed_time': '7h 13m 21s', 'remaining_time': '1h 33m 36s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067304}
{'eval_loss': 0.10065201, 'eval_runtime': 505.5283, 'eval_samples_per_second': 44.767, 'eval_steps_per_second': 11.192, 'eval_token_acc': 0.96348666, 'epoch': 1.65, 'global_step/max_steps': '1750/2128', 'percentage': '82.24%', 'elapsed_time': '7h 21m 47s', 'remaining_time': '1h 35m 25s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.06602}
{'loss': 0.05581518, 'grad_norm': 0.47291598, 'learning_rate': 8.17e-06, 'token_acc': 0.98020833, 'epoch': 1.65, 'global_step/max_steps': '1755/2128', 'percentage': '82.47%', 'elapsed_time': '7h 22m 13s', 'remaining_time': '1h 33m 59s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066144}
{'loss': 0.04733681, 'grad_norm': 0.24998404, 'learning_rate': 7.96e-06, 'token_acc': 0.98229167, 'epoch': 1.65, 'global_step/max_steps': '1760/2128', 'percentage': '82.71%', 'elapsed_time': '7h 22m 37s', 'remaining_time': '1h 32m 33s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.06627}
{'loss': 0.0760897, 'grad_norm': 0.52673829, 'learning_rate': 7.75e-06, 'token_acc': 0.97291667, 'epoch': 1.66, 'global_step/max_steps': '1765/2128', 'percentage': '82.94%', 'elapsed_time': '7h 23m 3s', 'remaining_time': '1h 31m 7s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066394}
{'loss': 0.06198224, 'grad_norm': 0.4223215, 'learning_rate': 7.54e-06, 'token_acc': 0.98229167, 'epoch': 1.66, 'global_step/max_steps': '1770/2128', 'percentage': '83.18%', 'elapsed_time': '7h 23m 29s', 'remaining_time': '1h 29m 42s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066518}
{'loss': 0.07148119, 'grad_norm': 0.64959407, 'learning_rate': 7.34e-06, 'token_acc': 0.96666667, 'epoch': 1.67, 'global_step/max_steps': '1775/2128', 'percentage': '83.41%', 'elapsed_time': '7h 23m 54s', 'remaining_time': '1h 28m 16s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066642}
{'loss': 0.06427664, 'grad_norm': 0.47026336, 'learning_rate': 7.14e-06, 'token_acc': 0.98020833, 'epoch': 1.67, 'global_step/max_steps': '1780/2128', 'percentage': '83.65%', 'elapsed_time': '7h 24m 20s', 'remaining_time': '1h 26m 52s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066767}
{'loss': 0.05881712, 'grad_norm': 0.33030543, 'learning_rate': 6.94e-06, 'token_acc': 0.978125, 'epoch': 1.68, 'global_step/max_steps': '1785/2128', 'percentage': '83.88%', 'elapsed_time': '7h 24m 45s', 'remaining_time': '1h 25m 27s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.06689}
{'loss': 0.07146559, 'grad_norm': 0.39911798, 'learning_rate': 6.74e-06, 'token_acc': 0.971875, 'epoch': 1.68, 'global_step/max_steps': '1790/2128', 'percentage': '84.12%', 'elapsed_time': '7h 25m 10s', 'remaining_time': '1h 24m 3s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067016}
{'loss': 0.05424394, 'grad_norm': 0.18335387, 'learning_rate': 6.55e-06, 'token_acc': 0.98020833, 'epoch': 1.69, 'global_step/max_steps': '1795/2128', 'percentage': '84.35%', 'elapsed_time': '7h 25m 35s', 'remaining_time': '1h 22m 39s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067139}
{'loss': 0.07833772, 'grad_norm': 0.47312701, 'learning_rate': 6.36e-06, 'token_acc': 0.97395833, 'epoch': 1.69, 'global_step/max_steps': '1800/2128', 'percentage': '84.59%', 'elapsed_time': '7h 26m 1s', 'remaining_time': '1h 21m 16s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067261}
{'eval_loss': 0.10025721, 'eval_runtime': 505.135, 'eval_samples_per_second': 44.802, 'eval_steps_per_second': 11.201, 'eval_token_acc': 0.96348666, 'epoch': 1.69, 'global_step/max_steps': '1800/2128', 'percentage': '84.59%', 'elapsed_time': '7h 34m 26s', 'remaining_time': '1h 22m 48s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066015}
{'loss': 0.0626671, 'grad_norm': 0.3528181, 'learning_rate': 6.17e-06, 'token_acc': 0.97604167, 'epoch': 1.7, 'global_step/max_steps': '1805/2128', 'percentage': '84.82%', 'elapsed_time': '7h 34m 53s', 'remaining_time': '1h 21m 24s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066134}
{'loss': 0.07585204, 'grad_norm': 0.47384369, 'learning_rate': 5.99e-06, 'token_acc': 0.96979167, 'epoch': 1.7, 'global_step/max_steps': '1810/2128', 'percentage': '85.06%', 'elapsed_time': '7h 35m 18s', 'remaining_time': '1h 19m 59s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066256}
{'loss': 0.07701393, 'grad_norm': 0.32686743, 'learning_rate': 5.8e-06, 'token_acc': 0.978125, 'epoch': 1.71, 'global_step/max_steps': '1815/2128', 'percentage': '85.29%', 'elapsed_time': '7h 35m 43s', 'remaining_time': '1h 18m 35s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066377}
{'loss': 0.07798883, 'grad_norm': 0.36223975, 'learning_rate': 5.62e-06, 'token_acc': 0.97708333, 'epoch': 1.71, 'global_step/max_steps': '1820/2128', 'percentage': '85.53%', 'elapsed_time': '7h 36m 8s', 'remaining_time': '1h 17m 11s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.0665}
{'loss': 0.04782376, 'grad_norm': 0.43833455, 'learning_rate': 5.44e-06, 'token_acc': 0.98541667, 'epoch': 1.72, 'global_step/max_steps': '1825/2128', 'percentage': '85.76%', 'elapsed_time': '7h 36m 33s', 'remaining_time': '1h 15m 48s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066621}
{'loss': 0.05772901, 'grad_norm': 0.31445742, 'learning_rate': 5.27e-06, 'token_acc': 0.98020833, 'epoch': 1.72, 'global_step/max_steps': '1830/2128', 'percentage': '86.00%', 'elapsed_time': '7h 36m 59s', 'remaining_time': '1h 14m 25s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066741}
{'loss': 0.07077622, 'grad_norm': 1.70048416, 'learning_rate': 5.1e-06, 'token_acc': 0.971875, 'epoch': 1.73, 'global_step/max_steps': '1835/2128', 'percentage': '86.23%', 'elapsed_time': '7h 37m 25s', 'remaining_time': '1h 13m 2s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.06686}
{'loss': 0.05469883, 'grad_norm': 0.47161543, 'learning_rate': 4.93e-06, 'token_acc': 0.975, 'epoch': 1.73, 'global_step/max_steps': '1840/2128', 'percentage': '86.47%', 'elapsed_time': '7h 37m 50s', 'remaining_time': '1h 11m 39s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066981}
{'loss': 0.05606135, 'grad_norm': 0.75226706, 'learning_rate': 4.76e-06, 'token_acc': 0.97395833, 'epoch': 1.73, 'global_step/max_steps': '1845/2128', 'percentage': '86.70%', 'elapsed_time': '7h 38m 15s', 'remaining_time': '1h 10m 17s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067101}
{'loss': 0.06784271, 'grad_norm': 0.56757236, 'learning_rate': 4.6e-06, 'token_acc': 0.97708333, 'epoch': 1.74, 'global_step/max_steps': '1850/2128', 'percentage': '86.94%', 'elapsed_time': '7h 38m 41s', 'remaining_time': '1h 8m 55s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067221}
{'eval_loss': 0.10059588, 'eval_runtime': 505.8133, 'eval_samples_per_second': 44.742, 'eval_steps_per_second': 11.186, 'eval_token_acc': 0.96363395, 'epoch': 1.74, 'global_step/max_steps': '1850/2128', 'percentage': '86.94%', 'elapsed_time': '7h 47m 7s', 'remaining_time': '1h 10m 11s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066007}
{'loss': 0.08139709, 'grad_norm': 0.4175756, 'learning_rate': 4.44e-06, 'token_acc': 0.96979167, 'epoch': 1.74, 'global_step/max_steps': '1855/2128', 'percentage': '87.17%', 'elapsed_time': '7h 47m 33s', 'remaining_time': '1h 8m 48s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066124}
{'loss': 0.06334435, 'grad_norm': 0.52234298, 'learning_rate': 4.28e-06, 'token_acc': 0.97708333, 'epoch': 1.75, 'global_step/max_steps': '1860/2128', 'percentage': '87.41%', 'elapsed_time': '7h 47m 58s', 'remaining_time': '1h 7m 25s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066243}
{'loss': 0.05644947, 'grad_norm': 0.28614056, 'learning_rate': 4.12e-06, 'token_acc': 0.98020833, 'epoch': 1.75, 'global_step/max_steps': '1865/2128', 'percentage': '87.64%', 'elapsed_time': '7h 48m 24s', 'remaining_time': '1h 6m 3s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066359}
{'loss': 0.03956707, 'grad_norm': 0.42209232, 'learning_rate': 3.97e-06, 'token_acc': 0.98333333, 'epoch': 1.76, 'global_step/max_steps': '1870/2128', 'percentage': '87.88%', 'elapsed_time': '7h 48m 50s', 'remaining_time': '1h 4m 41s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066476}
{'loss': 0.07925594, 'grad_norm': 0.37818003, 'learning_rate': 3.82e-06, 'token_acc': 0.96979167, 'epoch': 1.76, 'global_step/max_steps': '1875/2128', 'percentage': '88.11%', 'elapsed_time': '7h 49m 16s', 'remaining_time': '1h 3m 19s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066593}
{'loss': 0.0748849, 'grad_norm': 0.36381942, 'learning_rate': 3.67e-06, 'token_acc': 0.971875, 'epoch': 1.77, 'global_step/max_steps': '1880/2128', 'percentage': '88.35%', 'elapsed_time': '7h 49m 41s', 'remaining_time': '1h 1m 57s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066709}
{'loss': 0.06138217, 'grad_norm': 0.4661583, 'learning_rate': 3.52e-06, 'token_acc': 0.98020833, 'epoch': 1.77, 'global_step/max_steps': '1885/2128', 'percentage': '88.58%', 'elapsed_time': '7h 50m 7s', 'remaining_time': '1h 0m 36s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066827}
{'loss': 0.05438842, 'grad_norm': 0.53094059, 'learning_rate': 3.38e-06, 'token_acc': 0.97916667, 'epoch': 1.78, 'global_step/max_steps': '1890/2128', 'percentage': '88.82%', 'elapsed_time': '7h 50m 32s', 'remaining_time': '59m 15s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066943}
{'loss': 0.07214681, 'grad_norm': 0.32627344, 'learning_rate': 3.24e-06, 'token_acc': 0.978125, 'epoch': 1.78, 'global_step/max_steps': '1895/2128', 'percentage': '89.05%', 'elapsed_time': '7h 50m 58s', 'remaining_time': '57m 54s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.06706}
{'loss': 0.07156968, 'grad_norm': 0.25735047, 'learning_rate': 3.11e-06, 'token_acc': 0.97708333, 'epoch': 1.79, 'global_step/max_steps': '1900/2128', 'percentage': '89.29%', 'elapsed_time': '7h 51m 23s', 'remaining_time': '56m 34s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067177}
{'eval_loss': 0.10069736, 'eval_runtime': 507.3511, 'eval_samples_per_second': 44.606, 'eval_steps_per_second': 11.152, 'eval_token_acc': 0.96310371, 'epoch': 1.79, 'global_step/max_steps': '1900/2128', 'percentage': '89.29%', 'elapsed_time': '7h 59m 50s', 'remaining_time': '57m 34s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.065993}
{'loss': 0.06915081, 'grad_norm': 0.44245568, 'learning_rate': 2.97e-06, 'token_acc': 0.97708333, 'epoch': 1.79, 'global_step/max_steps': '1905/2128', 'percentage': '89.52%', 'elapsed_time': '8h 0m 17s', 'remaining_time': '56m 13s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066106}
{'loss': 0.05756589, 'grad_norm': 0.23531766, 'learning_rate': 2.84e-06, 'token_acc': 0.98020833, 'epoch': 1.8, 'global_step/max_steps': '1910/2128', 'percentage': '89.76%', 'elapsed_time': '8h 0m 42s', 'remaining_time': '54m 52s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066221}
{'loss': 0.08939613, 'grad_norm': 0.48250139, 'learning_rate': 2.72e-06, 'token_acc': 0.96979167, 'epoch': 1.8, 'global_step/max_steps': '1915/2128', 'percentage': '89.99%', 'elapsed_time': '8h 1m 7s', 'remaining_time': '53m 30s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066338}
{'loss': 0.06865395, 'grad_norm': 0.53212744, 'learning_rate': 2.59e-06, 'token_acc': 0.97395833, 'epoch': 1.81, 'global_step/max_steps': '1920/2128', 'percentage': '90.23%', 'elapsed_time': '8h 1m 32s', 'remaining_time': '52m 10s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066452}
{'loss': 0.07759266, 'grad_norm': 0.36324629, 'learning_rate': 2.47e-06, 'token_acc': 0.978125, 'epoch': 1.81, 'global_step/max_steps': '1925/2128', 'percentage': '90.46%', 'elapsed_time': '8h 1m 57s', 'remaining_time': '50m 49s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066568}
{'loss': 0.07091299, 'grad_norm': 0.3957997, 'learning_rate': 2.35e-06, 'token_acc': 0.97395833, 'epoch': 1.81, 'global_step/max_steps': '1930/2128', 'percentage': '90.70%', 'elapsed_time': '8h 2m 22s', 'remaining_time': '49m 29s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066683}
{'loss': 0.06108041, 'grad_norm': 0.38856077, 'learning_rate': 2.23e-06, 'token_acc': 0.971875, 'epoch': 1.82, 'global_step/max_steps': '1935/2128', 'percentage': '90.93%', 'elapsed_time': '8h 2m 48s', 'remaining_time': '48m 9s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066798}
{'loss': 0.06563347, 'grad_norm': 0.39667919, 'learning_rate': 2.12e-06, 'token_acc': 0.98020833, 'epoch': 1.82, 'global_step/max_steps': '1940/2128', 'percentage': '91.17%', 'elapsed_time': '8h 3m 13s', 'remaining_time': '46m 49s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066911}
{'loss': 0.0765599, 'grad_norm': 0.61832416, 'learning_rate': 2.01e-06, 'token_acc': 0.975, 'epoch': 1.83, 'global_step/max_steps': '1945/2128', 'percentage': '91.40%', 'elapsed_time': '8h 3m 39s', 'remaining_time': '45m 30s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067025}
{'loss': 0.0725064, 'grad_norm': 0.52154589, 'learning_rate': 1.9e-06, 'token_acc': 0.98020833, 'epoch': 1.83, 'global_step/max_steps': '1950/2128', 'percentage': '91.64%', 'elapsed_time': '8h 4m 4s', 'remaining_time': '44m 11s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067138}
{'eval_loss': 0.09988859, 'eval_runtime': 504.9408, 'eval_samples_per_second': 44.819, 'eval_steps_per_second': 11.205, 'eval_token_acc': 0.96320681, 'epoch': 1.83, 'global_step/max_steps': '1950/2128', 'percentage': '91.64%', 'elapsed_time': '8h 12m 29s', 'remaining_time': '44m 57s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.065991}
{'loss': 0.05869358, 'grad_norm': 0.56997055, 'learning_rate': 1.8e-06, 'token_acc': 0.97604167, 'epoch': 1.84, 'global_step/max_steps': '1955/2128', 'percentage': '91.87%', 'elapsed_time': '8h 12m 55s', 'remaining_time': '43m 37s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066101}
{'loss': 0.07538043, 'grad_norm': 0.41582045, 'learning_rate': 1.7e-06, 'token_acc': 0.975, 'epoch': 1.84, 'global_step/max_steps': '1960/2128', 'percentage': '92.11%', 'elapsed_time': '8h 13m 20s', 'remaining_time': '42m 17s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066214}
{'loss': 0.07317009, 'grad_norm': 0.47100008, 'learning_rate': 1.6e-06, 'token_acc': 0.96979167, 'epoch': 1.85, 'global_step/max_steps': '1965/2128', 'percentage': '92.34%', 'elapsed_time': '8h 13m 46s', 'remaining_time': '40m 57s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066326}
{'loss': 0.08123598, 'grad_norm': 0.65449464, 'learning_rate': 1.5e-06, 'token_acc': 0.975, 'epoch': 1.85, 'global_step/max_steps': '1970/2128', 'percentage': '92.58%', 'elapsed_time': '8h 14m 12s', 'remaining_time': '39m 38s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066437}
{'loss': 0.05925191, 'grad_norm': 0.49403247, 'learning_rate': 1.41e-06, 'token_acc': 0.97916667, 'epoch': 1.86, 'global_step/max_steps': '1975/2128', 'percentage': '92.81%', 'elapsed_time': '8h 14m 37s', 'remaining_time': '38m 19s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.06655}
{'loss': 0.0761839, 'grad_norm': 0.25014037, 'learning_rate': 1.32e-06, 'token_acc': 0.971875, 'epoch': 1.86, 'global_step/max_steps': '1980/2128', 'percentage': '93.05%', 'elapsed_time': '8h 15m 2s', 'remaining_time': '37m 0s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066662}
{'loss': 0.0838733, 'grad_norm': 0.49517384, 'learning_rate': 1.23e-06, 'token_acc': 0.96979167, 'epoch': 1.87, 'global_step/max_steps': '1985/2128', 'percentage': '93.28%', 'elapsed_time': '8h 15m 27s', 'remaining_time': '35m 41s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066773}
{'loss': 0.0453542, 'grad_norm': 0.30374157, 'learning_rate': 1.15e-06, 'token_acc': 0.98541667, 'epoch': 1.87, 'global_step/max_steps': '1990/2128', 'percentage': '93.52%', 'elapsed_time': '8h 15m 52s', 'remaining_time': '34m 23s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066884}
{'loss': 0.07592786, 'grad_norm': 0.55098414, 'learning_rate': 1.06e-06, 'token_acc': 0.975, 'epoch': 1.88, 'global_step/max_steps': '1995/2128', 'percentage': '93.75%', 'elapsed_time': '8h 16m 18s', 'remaining_time': '33m 5s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066995}
{'loss': 0.06122645, 'grad_norm': 0.40793714, 'learning_rate': 9.9e-07, 'token_acc': 0.975, 'epoch': 1.88, 'global_step/max_steps': '2000/2128', 'percentage': '93.98%', 'elapsed_time': '8h 16m 43s', 'remaining_time': '31m 47s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067106}
{'eval_loss': 0.09971906, 'eval_runtime': 507.9244, 'eval_samples_per_second': 44.556, 'eval_steps_per_second': 11.139, 'eval_token_acc': 0.96338356, 'epoch': 1.88, 'global_step/max_steps': '2000/2128', 'percentage': '93.98%', 'elapsed_time': '8h 25m 11s', 'remaining_time': '32m 19s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.065981}
{'loss': 0.07813813, 'grad_norm': 0.41394731, 'learning_rate': 9.1e-07, 'token_acc': 0.96875, 'epoch': 1.89, 'global_step/max_steps': '2005/2128', 'percentage': '94.22%', 'elapsed_time': '8h 25m 38s', 'remaining_time': '31m 1s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066088}
{'loss': 0.05981277, 'grad_norm': 0.39471602, 'learning_rate': 8.4e-07, 'token_acc': 0.97604167, 'epoch': 1.89, 'global_step/max_steps': '2010/2128', 'percentage': '94.45%', 'elapsed_time': '8h 26m 4s', 'remaining_time': '29m 42s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066197}
{'loss': 0.06497624, 'grad_norm': 0.30722019, 'learning_rate': 7.7e-07, 'token_acc': 0.97916667, 'epoch': 1.89, 'global_step/max_steps': '2015/2128', 'percentage': '94.69%', 'elapsed_time': '8h 26m 29s', 'remaining_time': '28m 24s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066306}
{'loss': 0.06638604, 'grad_norm': 0.54461277, 'learning_rate': 7e-07, 'token_acc': 0.98229167, 'epoch': 1.9, 'global_step/max_steps': '2020/2128', 'percentage': '94.92%', 'elapsed_time': '8h 26m 54s', 'remaining_time': '27m 6s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066415}
{'loss': 0.09526135, 'grad_norm': 0.38296273, 'learning_rate': 6.4e-07, 'token_acc': 0.96770833, 'epoch': 1.9, 'global_step/max_steps': '2025/2128', 'percentage': '95.16%', 'elapsed_time': '8h 27m 20s', 'remaining_time': '25m 48s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066522}
{'loss': 0.07212067, 'grad_norm': 0.57454872, 'learning_rate': 5.8e-07, 'token_acc': 0.975, 'epoch': 1.91, 'global_step/max_steps': '2030/2128', 'percentage': '95.39%', 'elapsed_time': '8h 27m 46s', 'remaining_time': '24m 30s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066631}
{'loss': 0.06832986, 'grad_norm': 0.52721202, 'learning_rate': 5.2e-07, 'token_acc': 0.96875, 'epoch': 1.91, 'global_step/max_steps': '2035/2128', 'percentage': '95.63%', 'elapsed_time': '8h 28m 11s', 'remaining_time': '23m 13s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.06674}
{'loss': 0.06427348, 'grad_norm': 0.30852816, 'learning_rate': 4.7e-07, 'token_acc': 0.98020833, 'epoch': 1.92, 'global_step/max_steps': '2040/2128', 'percentage': '95.86%', 'elapsed_time': '8h 28m 36s', 'remaining_time': '21m 56s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066849}
{'loss': 0.06335984, 'grad_norm': 0.5123511, 'learning_rate': 4.2e-07, 'token_acc': 0.97916667, 'epoch': 1.92, 'global_step/max_steps': '2045/2128', 'percentage': '96.10%', 'elapsed_time': '8h 29m 2s', 'remaining_time': '20m 39s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066957}
{'loss': 0.06421065, 'grad_norm': 0.42919609, 'learning_rate': 3.7e-07, 'token_acc': 0.978125, 'epoch': 1.93, 'global_step/max_steps': '2050/2128', 'percentage': '96.33%', 'elapsed_time': '8h 29m 27s', 'remaining_time': '19m 23s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067064}
{'eval_loss': 0.09967043, 'eval_runtime': 506.6685, 'eval_samples_per_second': 44.666, 'eval_steps_per_second': 11.167, 'eval_token_acc': 0.96361922, 'epoch': 1.93, 'global_step/max_steps': '2050/2128', 'percentage': '96.33%', 'elapsed_time': '8h 37m 54s', 'remaining_time': '19m 42s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.065971}
{'loss': 0.06564208, 'grad_norm': 0.47964862, 'learning_rate': 3.2e-07, 'token_acc': 0.971875, 'epoch': 1.93, 'global_step/max_steps': '2055/2128', 'percentage': '96.57%', 'elapsed_time': '8h 38m 20s', 'remaining_time': '18m 24s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066075}
{'loss': 0.05790268, 'grad_norm': 0.43028235, 'learning_rate': 2.8e-07, 'token_acc': 0.97916667, 'epoch': 1.94, 'global_step/max_steps': '2060/2128', 'percentage': '96.80%', 'elapsed_time': '8h 38m 46s', 'remaining_time': '17m 7s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066182}
{'loss': 0.08275926, 'grad_norm': 0.3436164, 'learning_rate': 2.4e-07, 'token_acc': 0.96979167, 'epoch': 1.94, 'global_step/max_steps': '2065/2128', 'percentage': '97.04%', 'elapsed_time': '8h 39m 11s', 'remaining_time': '15m 50s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066288}
{'loss': 0.06483372, 'grad_norm': 0.56840068, 'learning_rate': 2e-07, 'token_acc': 0.97291667, 'epoch': 1.95, 'global_step/max_steps': '2070/2128', 'percentage': '97.27%', 'elapsed_time': '8h 39m 37s', 'remaining_time': '14m 33s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066395}
{'loss': 0.05282655, 'grad_norm': 0.32522756, 'learning_rate': 1.7e-07, 'token_acc': 0.98229167, 'epoch': 1.95, 'global_step/max_steps': '2075/2128', 'percentage': '97.51%', 'elapsed_time': '8h 40m 2s', 'remaining_time': '13m 16s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066501}
{'loss': 0.07812982, 'grad_norm': 0.43357059, 'learning_rate': 1.4e-07, 'token_acc': 0.971875, 'epoch': 1.96, 'global_step/max_steps': '2080/2128', 'percentage': '97.74%', 'elapsed_time': '8h 40m 28s', 'remaining_time': '12m 0s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066606}
{'loss': 0.06329571, 'grad_norm': 0.28244638, 'learning_rate': 1.1e-07, 'token_acc': 0.97916667, 'epoch': 1.96, 'global_step/max_steps': '2085/2128', 'percentage': '97.98%', 'elapsed_time': '8h 40m 53s', 'remaining_time': '10m 44s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066712}
{'loss': 0.06820124, 'grad_norm': 0.42568219, 'learning_rate': 9e-08, 'token_acc': 0.97395833, 'epoch': 1.97, 'global_step/max_steps': '2090/2128', 'percentage': '98.21%', 'elapsed_time': '8h 41m 20s', 'remaining_time': '9m 28s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066815}
{'loss': 0.07208414, 'grad_norm': 0.32132658, 'learning_rate': 7e-08, 'token_acc': 0.97708333, 'epoch': 1.97, 'global_step/max_steps': '2095/2128', 'percentage': '98.45%', 'elapsed_time': '8h 41m 46s', 'remaining_time': '8m 13s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066919}
